0.597627308,5.755185111,-0.263696918,0
0.083631966,4.701340555,1.709468575,0
-0.805035528,5.970691976,-0.131612513,0
-0.820057175,6.350407671,0.373422809,0
-0.182372251,5.589898247,1.060252971,0
0.994766846,5.522416438,1.326429587,0
0.186886404,4.814084752,0.86187375,0
0.085524922,6.246040111,0.747278582,0
-0.286068691,6.090375733,1.816470055,0
1.799089651,5.879615153,0.575403023,0
0.453474225,4.898713443,0.589791147,0
0.8083645,6.069699572,-0.009805652,0
0.285833617,4.585510909,0.108024965,0
0.410056844,4.308230507,0.736963857,0
0.275597288,5.80557354,0.726783345,0
0.330091657,4.651770875,0.276128554,0
1.248597153,4.445408583,-0.428728081,0
0.187305135,5.504430084,-0.84270467,0
1.715472915,3.96749455,0.116873528,0
0.53013519,4.861984504,0.960869721,0
0.650901206,5.22177965,-0.612705306,0
-0.544692416,4.984310551,-1.21319105,0
0.056813757,3.503808805,-2.195901002,0
1.012539916,3.078276689,-1.040923475,0
0.48164652,3.895630218,0.455451065,0
0.484863197,5.02917564,-0.205404279,0
-0.363776748,4.550824641,-0.871773707,0
0.626194618,4.641853742,-0.838577883,0
-0.990008296,4.442256864,-1.50660189,0
0.266701056,4.29158191,-1.148391296,0
-0.598494505,5.745761022,-1.578529755,0
-0.8643501,4.924987163,-1.559045074,0
0.581749907,5.309079535,-0.594975724,0
0.18316341,6.365245006,-1.543849488,0
0.677248729,5.12293973,-1.750269286,0
0.41977873,4.49761369,-1.946938239,0
-0.132370221,6.383623319,-0.94708704,0
0.294055677,6.105372007,-1.895832204,0
0.039158732,5.677949217,-1.949045903,0
1.162381293,5.82598798,-0.488902666,0
-0.543611693,5.602707009,-1.047411973,0
1.692177421,4.908700801,-0.225001665,0
1.979307852,4.133000578,0.204433623,0
1.531101236,5.391392585,0.592480222,0
1.643869329,4.464580476,-0.163341144,0
0.602507644,4.776622341,-0.093930144,0
-0.085241016,5.24532266,0.726902834,0
0.871257772,4.727677765,0.605249939,0
0.902993189,5.446925022,0.07246608,0
1.582255027,4.057625384,0.055008673,0
0.344915021,4.299111578,0.404197965,0
0.441388254,4.972050022,-0.020704332,0
-0.621255309,4.143568741,0.767955726,0
1.134464325,3.996839265,1.341407372,0
0.86906817,4.369388607,0.703941771,0
1.032338421,4.575651373,0.779059206,0
0.112958655,4.408622096,1.958597899,0
0.443771112,4.38370718,1.027672788,0
-0.324486951,5.174064888,0.987857724,0
-1.015857857,5.234476909,1.527908219,0
0.199136544,4.528564064,2.122560239,0
-0.77646288,4.79461561,-0.511279424,0
0.252309136,4.031059706,0.809845914,0
-0.628009566,5.287147713,2.217119496,0
0.462841713,6.110577424,1.540801853,0
1.44472866,5.006800348,1.627200029,0
0.953360209,5.483259654,1.856711733,0
0.616560357,5.379095846,0.054660168,0
1.253338,5.516882187,0.566314502,0
0.906861662,5.545647656,0.529256014,0
1.050316423,5.57603504,0.0396552,0
1.251336469,4.896715089,1.739783984,0
0.26746429,4.607938974,0.519387906,0
